------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655863895.3957541	8.47500	950.015000000	-8.97	938.396424943	945.895000000	-2.25	945.165749235	 112.000	 -1.085
1655863896.6989260	8.46700	950.015000000	-8.97	938.396424943	945.895000000	-2.25	945.165749235	 112.000	 1.539
1655863898.3947630	8.46200	950.015000000	-8.97	938.396424943	945.745000000	-2.25	945.015864879	 112.000	 1.159
1655863899.6251280	8.45300	950.015000000	-8.97	938.396424943	945.745000000	-2.26	945.011971477	 112.000	 0.765
1655863901.3139851	8.44700	950.015000000	-8.97	938.396424943	945.745000000	-2.26	945.011971477	 112.000	 -1.113
1655863902.5905900	8.43800	950.015000000	-8.97	938.396424943	945.590000000	-2.25	944.860984379	 112.000	 -1.154
1655863904.2946899	8.43100	949.865000000	-8.97	938.248259425	945.590000000	-2.25	944.860984379	 112.000	 1.638
1655863905.5982151	8.42300	949.865000000	-8.97	938.248259425	945.590000000	-2.26	944.857091614	 112.000	 -0.966
1655863907.3010359	8.41700	949.865000000	-8.97	938.248259425	945.590000000	-2.25	944.860984379	 112.000	 1.180
1655863908.6035590	8.40700	949.710000000	-8.97	938.095155058	945.590000000	-2.26	944.857091614	 112.000	 -0.293
1655863910.3026760	8.40200	949.710000000	-8.97	938.095155058	945.440000000	-2.26	944.707207877	 112.000	 -1.108
1655863911.6012161	8.39100	949.710000000	-8.97	938.095155058	945.285000000	-2.25	944.556219523	 112.000	 -1.143
1655863913.3156490	8.38500	949.560000000	-8.97	937.946989541	945.440000000	-2.25	944.711100023	 112.000	 -0.734
